Time,Voltage(V),Current(A),D+(V),D-(V)
13:40:34,4.885,1.14,0.71,0.36
13:40:35,4.885,1.14,0.71,0.36
13:40:36,4.885,1.1397,0.7,0.36
13:40:37,4.885,1.1399,0.67,0.36
13:40:38,4.885,1.134,0.71,0.36
13:40:39,4.885,1.1354,0.71,0.36
13:40:40,4.885,1.1338,0.71,0.36
13:40:41,4.885,1.1348,0.72,0.36
13:40:42,4.885,1.1401,0.71,0.36
13:40:43,4.885,1.1415,0.7,0.35
13:40:44,4.885,1.1412,0.71,0.36
13:40:45,4.885,1.141,0.71,0.35
13:40:46,4.882,1.1423,0.71,0.36
13:40:47,4.884,1.1423,0.71,0.36
13:40:48,4.882,1.1405,0.71,0.36
13:40:49,4.882,1.1423,0.62,0.32
13:40:50,4.885,1.142,0.7,0.38
13:40:51,4.884,1.142,0.7,0.38
13:40:52,4.885,1.1417,0.71,0.36
13:40:53,4.885,1.137,0.7,0.39
13:40:54,4.885,1.1352,0.7,0.48
13:40:55,4.885,1.1352,0.7,0.38
13:40:56,4.885,1.1376,0.69,0.38
13:40:57,4.885,1.1405,0.62,0.33
13:40:58,4.884,1.1423,0.7,0.38
13:40:59,4.884,1.1426,0.7,0.38
13:41:00,4.884,1.1428,0.7,0.38
13:41:01,4.882,1.1425,0.71,0.47
13:41:02,4.884,1.1429,0.7,0.38
13:41:03,4.882,1.1426,0.7,0.38
13:41:04,4.882,1.1429,0.7,0.38
13:41:05,4.882,1.1433,0.7,0.38
13:41:06,4.882,1.1431,0.7,0.38
13:41:07,4.885,1.1428,0.7,0.37
13:41:08,4.885,1.1428,0.7,0.48
13:41:09,4.885,1.1426,0.69,0.37
13:41:10,4.885,1.1397,0.7,0.36
13:41:11,4.885,1.1393,0.7,0.38
13:41:12,4.885,1.1421,0.7,0.38
13:41:13,4.885,1.1389,0.65,0.34
13:41:14,4.885,1.1445,0.7,0.38
13:41:15,4.885,1.1443,0.7,0.38
13:41:16,4.884,1.1441,0.7,0.38
13:41:17,4.885,1.1443,0.7,0.38
13:41:18,4.882,1.1444,0.71,0.38
13:41:19,4.882,1.1442,0.7,0.38
13:41:20,4.884,1.1442,0.71,0.48
13:41:21,4.882,1.1439,0.68,0.37
13:41:22,4.885,1.1449,0.57,0.31
13:41:23,4.885,1.1449,0.7,0.38
13:41:24,4.885,1.1449,0.7,0.38
13:41:25,4.886,1.1431,0.7,0.45
13:41:26,4.885,1.1388,0.71,0.46
13:41:27,4.885,1.1433,0.7,0.38
13:41:28,4.885,1.1397,0.7,0.38
13:41:29,4.885,1.1392,0.7,0.38
13:41:30,4.885,1.139,0.7,0.37
13:41:31,4.886,1.1401,0.7,0.38
13:41:32,4.886,1.1441,0.7,0.48
13:41:33,4.886,1.1409,0.66,0.34
13:41:34,4.886,1.1474,0.57,0.31
13:41:35,4.886,1.1459,0.7,0.38
13:41:36,4.886,1.1472,0.7,0.38
13:41:37,4.886,1.1475,0.7,0.38
13:41:38,4.884,1.1474,0.71,0.47
13:41:39,4.885,1.147,0.7,0.37
13:41:40,4.886,1.147,0.69,0.36
13:41:41,4.886,1.147,0.7,0.37
13:41:42,4.886,1.1467,0.7,0.36
13:41:43,4.886,1.1407,0.7,0.37
13:41:44,4.886,1.1408,0.7,0.37
13:41:45,4.886,1.1451,0.7,0.37
13:41:46,4.886,1.1409,0.7,0.37
13:41:47,4.886,1.1457,0.7,0.37
13:41:48,4.886,1.1478,0.69,0.36
13:41:49,4.886,1.1475,0.7,0.37
13:41:50,4.885,1.1473,0.7,0.37
13:41:51,4.885,1.1474,0.7,0.37
13:41:52,4.885,1.1475,0.7,0.37
13:41:53,4.883,1.1471,0.7,0.37
13:41:54,4.883,1.147,0.68,0.36
13:41:55,4.883,1.147,0.71,0.36
13:41:56,4.886,1.147,0.71,0.36
13:41:57,4.885,1.147,0.71,0.36
13:41:58,4.886,1.1459,0.7,0.37
13:41:59,4.886,1.1407,0.71,0.36
13:42:00,4.886,1.1405,0.71,0.36
13:42:01,4.886,1.1393,0.71,0.36
13:42:02,4.886,1.1457,0.67,0.34
13:42:03,4.886,1.1472,0.7,0.37
13:42:04,4.886,1.1472,0.7,0.37
13:42:05,4.885,1.1472,0.7,0.37
13:42:06,4.883,1.1471,0.69,0.36
13:42:07,4.885,1.147,0.67,0.36
13:42:08,4.883,1.1471,0.7,0.37
13:42:09,4.883,1.1471,0.7,0.37
13:42:10,4.883,1.1472,0.7,0.37
13:42:11,4.883,1.1472,0.6,0.31
13:42:12,4.886,1.1476,0.7,0.37
13:42:13,4.886,1.1476,0.7,0.37
13:42:14,4.885,1.1453,0.7,0.37
13:42:15,4.886,1.1393,0.7,0.36
13:42:16,4.886,1.1415,0.7,0.37
13:42:17,4.885,1.1455,0.69,0.36
13:42:18,4.885,1.147,0.68,0.35
13:42:19,4.885,1.1472,0.69,0.36
13:42:20,4.885,1.1471,0.71,0.36
13:42:21,4.883,1.147,0.71,0.36
13:42:22,4.885,1.147,0.71,0.36
13:42:23,4.883,1.1471,0.65,0.33
13:42:24,4.886,1.1471,0.71,0.36
13:42:25,4.886,1.1471,0.71,0.36
13:42:26,4.886,1.1468,0.71,0.36
13:42:27,4.885,1.1457,0.71,0.36
13:42:28,4.886,1.1403,0.71,0.35
13:42:29,4.886,1.1405,0.7,0.37
13:42:30,4.886,1.1408,0.7,0.37
13:42:31,4.885,1.1421,0.66,0.34
13:42:32,4.886,1.1482,0.71,0.36
13:42:33,4.886,1.1479,0.71,0.36
13:42:34,4.885,1.1479,0.71,0.36
13:42:35,4.883,1.148,0.71,0.36
13:42:36,4.883,1.1484,0.72,0.37
13:42:37,4.885,1.148,0.71,0.36
13:42:38,4.883,1.1484,0.7,0.36
13:42:39,4.886,1.1485,0.67,0.34
13:42:40,4.886,1.1485,0.71,0.35
13:42:41,4.886,1.1461,0.71,0.36
13:42:42,4.886,1.1474,0.71,0.36
13:42:43,4.886,1.1409,0.71,0.37
13:42:44,4.886,1.1464,0.72,0.37
13:42:45,4.886,1.1451,0.71,0.36
13:42:46,4.886,1.1482,0.7,0.36
13:42:47,4.886,1.1481,0.71,0.36
13:42:48,4.885,1.1479,0.72,0.37
13:42:49,4.883,1.1476,0.71,0.36
13:42:50,4.883,1.1477,0.71,0.36
13:42:51,4.884,1.1475,0.71,0.36
13:42:52,4.885,1.1474,0.63,0.33
13:42:53,4.886,1.1472,0.71,0.36
13:42:54,4.885,1.1472,0.71,0.36
13:42:55,4.885,1.1449,0.71,0.36
13:42:56,4.886,1.1403,0.71,0.36
13:42:57,4.885,1.1459,0.71,0.36
13:42:58,4.885,1.1413,0.71,0.36
13:42:59,4.885,1.1464,0.68,0.36
13:43:00,4.885,1.1476,0.7,0.37
13:43:01,4.885,1.1474,0.7,0.37
13:43:02,4.885,1.1475,0.7,0.37
13:43:03,4.883,1.1476,0.7,0.37
13:43:04,4.883,1.1476,0.69,0.37
13:43:05,4.882,1.1474,0.57,0.31
13:43:06,4.886,1.1475,0.71,0.36
13:43:07,4.886,1.1475,0.7,0.37
13:43:08,4.886,1.1463,0.7,0.37
13:43:09,4.886,1.1415,0.7,0.37
13:43:10,4.886,1.1414,0.71,0.36
13:43:11,4.886,1.1418,0.71,0.36
13:43:12,4.886,1.1474,0.68,0.34
13:43:13,4.886,1.1488,0.61,0.31
13:43:14,4.886,1.1484,0.71,0.36
13:43:15,4.886,1.1484,0.7,0.37
13:43:16,4.885,1.1484,0.7,0.37
13:43:17,4.885,1.1484,0.69,0.37
13:43:18,4.883,1.1488,0.7,0.37
13:43:19,4.886,1.1487,0.69,0.36
13:43:20,4.886,1.1487,0.7,0.37
13:43:21,4.886,1.1455,0.7,0.37
13:43:22,4.886,1.1468,0.7,0.37
13:43:23,4.886,1.1455,0.7,0.37
13:43:24,4.885,1.1409,0.7,0.37
13:43:25,4.885,1.1413,0.63,0.33
13:43:26,4.886,1.1486,0.7,0.37
13:43:27,4.886,1.1488,0.7,0.37
13:43:28,4.885,1.1488,0.7,0.37
13:43:29,4.885,1.1486,0.7,0.37
13:43:30,4.883,1.1485,0.65,0.36
13:43:31,4.883,1.1484,0.7,0.37
13:43:32,4.885,1.1484,0.7,0.37
13:43:33,4.882,1.1485,0.65,0.34
13:43:34,4.886,1.1484,0.7,0.38
13:43:35,4.886,1.1484,0.7,0.47
13:43:36,4.886,1.1472,0.7,0.48
13:43:37,4.886,1.1472,0.69,0.47
13:43:38,4.886,1.1417,0.7,0.38
13:43:39,4.886,1.1427,0.7,0.47
13:43:40,4.886,1.1441,0.71,0.48
13:43:41,4.886,1.1431,0.71,0.36
13:43:42,4.886,1.1488,0.61,0.31
13:43:43,4.886,1.1498,0.7,0.42
13:43:44,4.886,1.1484,0.71,0.36
13:43:45,4.885,1.1494,0.7,0.43
13:43:46,4.883,1.1493,0.7,0.43
13:43:47,4.885,1.149,0.7,0.42
13:43:48,4.886,1.1486,0.69,0.39
13:43:49,4.885,1.1486,0.71,0.49
13:43:50,4.885,1.1466,0.68,0.47
13:43:51,4.885,1.1411,0.7,0.47
13:43:52,4.885,1.147,0.7,0.46
13:43:53,4.885,1.1413,0.68,0.37
13:43:54,4.885,1.148,0.63,0.33
13:43:55,4.885,1.148,0.71,0.49
13:43:56,4.885,1.148,0.7,0.48
13:43:57,4.885,1.1482,0.7,0.48
13:43:58,4.883,1.1485,0.7,0.44
13:43:59,4.883,1.1486,0.57,0.3
13:44:00,4.885,1.1483,0.71,0.36
13:44:01,4.885,1.1483,0.71,0.36
13:44:02,4.885,1.1482,0.71,0.36
13:44:03,4.885,1.1423,0.67,0.36
13:44:04,4.885,1.142,0.71,0.36
13:44:05,4.885,1.1418,0.71,0.36
13:44:06,4.885,1.1418,0.71,0.36
13:44:07,4.886,1.1468,0.72,0.37
13:44:08,4.885,1.1419,0.71,0.36
13:44:09,4.885,1.1484,0.7,0.36
13:44:10,4.885,1.1484,0.71,0.36
13:44:11,4.885,1.1485,0.71,0.35
13:44:12,4.885,1.1474,0.71,0.36
13:44:13,4.882,1.149,0.71,0.36
13:44:14,4.884,1.148,0.68,0.35
13:44:15,4.885,1.1478,0.62,0.33
13:44:16,4.885,1.1478,0.7,0.49
13:44:17,4.885,1.1477,0.7,0.45
13:44:18,4.885,1.1405,0.7,0.45
13:44:19,4.885,1.1408,0.71,0.49
13:44:20,4.885,1.1408,0.7,0.49
13:44:21,4.885,1.1425,0.71,0.49
13:44:22,4.885,1.1461,0.67,0.36
13:44:23,4.885,1.1476,0.64,0.33
13:44:24,4.885,1.148,0.7,0.43
13:44:25,4.885,1.1483,0.7,0.49
13:44:26,4.884,1.1485,0.7,0.48
13:44:27,4.885,1.1485,0.71,0.49
13:44:28,4.884,1.1487,0.71,0.49
13:44:29,4.884,1.1488,0.7,0.48
13:44:30,4.884,1.1486,0.68,0.37
13:44:31,4.885,1.1483,0.64,0.34
13:44:32,4.885,1.1483,0.71,0.49
13:44:33,4.885,1.1466,0.71,0.49
13:44:34,4.885,1.1423,0.7,0.49
13:44:35,4.885,1.1425,0.65,0.35
13:44:36,4.885,1.1486,0.58,0.31
13:44:37,4.885,1.1472,0.71,0.36
13:44:38,4.884,1.1473,0.71,0.36
13:44:39,4.882,1.1474,0.71,0.37
13:44:40,4.882,1.1477,0.71,0.37
13:44:41,4.882,1.1474,0.71,0.36
13:44:42,4.884,1.1463,0.7,0.36
13:44:43,4.884,1.146,0.68,0.34
13:44:44,4.884,1.146,0.71,0.36
13:44:45,4.884,1.1449,0.71,0.36
13:44:46,4.884,1.1411,0.71,0.36
13:44:47,4.885,1.1457,0.71,0.36
13:44:48,4.885,1.1409,0.68,0.36
13:44:49,4.884,1.1409,0.71,0.36
13:44:50,4.885,1.1472,0.69,0.39
13:44:51,4.885,1.1469,0.71,0.49
13:44:52,4.885,1.1469,0.71,0.49
13:44:53,4.883,1.1471,0.7,0.48
13:44:54,4.882,1.147,0.7,0.49
13:44:55,4.882,1.1467,0.7,0.48
13:44:56,4.883,1.1471,0.7,0.41
13:44:57,4.884,1.1468,0.7,0.48
13:44:58,4.883,1.1465,0.7,0.39
13:44:59,4.885,1.1467,0.68,0.37
13:45:00,4.884,1.1467,0.71,0.49
13:45:01,4.885,1.1447,0.65,0.46
13:45:02,4.884,1.1449,0.7,0.46
13:45:03,4.885,1.1407,0.7,0.45
13:45:04,4.885,1.1404,0.65,0.35
13:45:05,4.884,1.1474,0.7,0.44
13:45:06,4.884,1.1459,0.7,0.49
13:45:07,4.884,1.1461,0.7,0.48
13:45:08,4.881,1.1462,0.69,0.47
13:45:09,4.883,1.1463,0.7,0.4
13:45:10,4.882,1.1463,0.7,0.41
13:45:11,4.884,1.1463,0.69,0.38
13:45:12,4.884,1.1463,0.7,0.48
13:45:13,4.884,1.1443,0.71,0.49
13:45:14,4.884,1.1388,0.7,0.49
13:45:15,4.884,1.1419,0.7,0.46
13:45:16,4.884,1.1397,0.7,0.44
13:45:17,4.884,1.1441,0.71,0.48
13:45:18,4.884,1.1397,0.7,0.49
13:45:19,4.884,1.1394,0.69,0.39
13:45:20,4.884,1.1463,0.66,0.36
13:45:21,4.884,1.1462,0.68,0.47
13:45:22,4.884,1.1465,0.7,0.48
13:45:23,4.881,1.1465,0.7,0.49
13:45:24,4.881,1.1453,0.71,0.49
13:45:25,4.881,1.1455,0.63,0.33
13:45:26,4.884,1.1459,0.7,0.43
13:45:27,4.884,1.1459,0.7,0.48
13:45:28,4.884,1.1427,0.7,0.45
13:45:29,4.884,1.1386,0.7,0.43
13:45:30,4.884,1.1389,0.7,0.49
13:45:31,4.884,1.1427,0.7,0.41
13:45:32,4.884,1.1455,0.68,0.37
13:45:33,4.884,1.1455,0.69,0.48
13:45:34,4.883,1.1457,0.68,0.38
13:45:35,4.881,1.1455,0.7,0.46
13:45:36,4.881,1.1457,0.7,0.49
13:45:37,4.883,1.1457,0.71,0.49
13:45:38,4.881,1.1457,0.71,0.49
13:45:39,4.882,1.146,0.7,0.42
13:45:40,4.884,1.1445,0.68,0.38
13:45:41,4.884,1.1445,0.7,0.45
13:45:42,4.884,1.1455,0.7,0.41
13:45:43,4.884,1.1382,0.7,0.49
13:45:44,4.884,1.1393,0.71,0.49
13:45:45,4.884,1.1421,0.67,0.36
13:45:46,4.884,1.1463,0.6,0.32
13:45:47,4.884,1.146,0.7,0.48
13:45:48,4.884,1.1458,0.7,0.46
13:45:49,4.881,1.1456,0.71,0.48
13:45:50,4.881,1.1453,0.71,0.48
13:45:51,4.881,1.1454,0.71,0.49
13:45:52,4.883,1.1452,0.69,0.4
13:45:53,4.883,1.1452,0.68,0.35
13:45:54,4.884,1.1452,0.71,0.36
13:45:55,4.884,1.1427,0.71,0.35
13:45:56,4.884,1.1374,0.71,0.36
13:45:57,4.884,1.1433,0.71,0.36
13:45:58,4.884,1.1378,0.71,0.36
13:45:59,4.883,1.1381,0.71,0.37
13:46:00,4.883,1.1453,0.7,0.4
13:46:01,4.883,1.1452,0.7,0.48
13:46:02,4.883,1.1453,0.7,0.49
13:46:03,4.881,1.1452,0.71,0.48
13:46:04,4.881,1.1454,0.7,0.49
13:46:05,4.881,1.1452,0.69,0.37
13:46:06,4.884,1.1452,0.65,0.35
13:46:07,4.884,1.1452,0.7,0.44
13:46:08,4.884,1.1437,0.71,0.36
13:46:09,4.884,1.1389,0.71,0.37
13:46:10,4.884,1.1385,0.71,0.36
13:46:11,4.884,1.1411,0.71,0.48
13:46:12,4.884,1.1451,0.7,0.42
13:46:13,4.884,1.1464,0.69,0.38
13:46:14,4.884,1.1478,0.7,0.43
13:46:15,4.883,1.1476,0.71,0.49
13:46:16,4.881,1.1473,0.7,0.49
13:46:17,4.883,1.1459,0.71,0.49
13:46:18,4.883,1.1462,0.7,0.47
13:46:19,4.882,1.1464,0.62,0.33
13:46:20,4.884,1.146,0.71,0.36
13:46:21,4.884,1.146,0.71,0.36
13:46:22,4.884,1.1461,0.71,0.36
13:46:23,4.884,1.1391,0.71,0.37
13:46:24,4.884,1.1437,0.71,0.36
13:46:25,4.884,1.1405,0.71,0.36
13:46:26,4.884,1.1393,0.71,0.36
13:46:27,4.884,1.1453,0.65,0.33
13:46:28,4.883,1.1457,0.71,0.36
13:46:29,4.883,1.1456,0.71,0.36
13:46:30,4.882,1.1459,0.71,0.36
13:46:31,4.881,1.1457,0.7,0.36
13:46:32,4.883,1.1458,0.66,0.36
13:46:33,4.882,1.1456,0.71,0.36
13:46:34,4.883,1.1458,0.7,0.35
13:46:35,4.884,1.1458,0.71,0.36
13:46:36,4.884,1.1433,0.71,0.37
13:46:37,4.884,1.1453,0.71,0.36
13:46:38,4.884,1.1389,0.71,0.36
13:46:39,4.884,1.139,0.71,0.36
13:46:40,4.884,1.1401,0.61,0.31
13:46:41,4.884,1.1468,0.71,0.36
13:46:42,4.884,1.1465,0.71,0.36
13:46:43,4.884,1.1466,0.71,0.37
13:46:44,4.881,1.1466,0.68,0.36
13:46:45,4.883,1.1464,0.7,0.49
13:46:46,4.882,1.1467,0.7,0.47
13:46:47,4.884,1.1465,0.68,0.35
13:46:48,4.884,1.1464,0.63,0.32
13:46:49,4.884,1.1464,0.71,0.36
13:46:50,4.884,1.1451,0.71,0.36
13:46:51,4.884,1.1397,0.71,0.36
13:46:52,4.884,1.1447,0.71,0.36
13:46:53,4.884,1.1413,0.71,0.36
13:46:54,4.885,1.1415,0.71,0.36
13:46:55,4.884,1.147,0.68,0.37
13:46:56,4.884,1.1473,0.71,0.49
13:46:57,4.884,1.1475,0.65,0.46
13:46:58,4.882,1.1476,0.7,0.48
13:46:59,4.882,1.1476,0.7,0.45
13:47:00,4.882,1.1479,0.71,0.48
13:47:01,4.882,1.148,0.7,0.49
13:47:02,4.883,1.1478,0.7,0.49
13:47:03,4.882,1.1476,0.68,0.37
13:47:04,4.885,1.1478,0.63,0.34
13:47:05,4.885,1.1478,0.7,0.43
13:47:06,4.885,1.1464,0.7,0.48
13:47:07,4.884,1.1466,0.7,0.49
13:47:08,4.884,1.1403,0.71,0.49
13:47:09,4.884,1.1413,0.71,0.49
13:47:10,4.884,1.1413,0.7,0.41
13:47:11,4.884,1.1474,0.68,0.38
13:47:12,4.884,1.1478,0.7,0.47
13:47:13,4.883,1.1477,0.71,0.48
13:47:14,4.881,1.1477,0.7,0.49
13:47:15,4.883,1.1477,0.7,0.49
13:47:16,4.882,1.1488,0.69,0.47
13:47:17,4.883,1.1478,0.61,0.32
13:47:18,4.884,1.1474,0.71,0.36
13:47:19,4.884,1.1474,0.71,0.36
13:47:20,4.884,1.1447,0.7,0.48
13:47:21,4.884,1.1407,0.71,0.49
13:47:22,4.884,1.1449,0.71,0.36
13:47:23,4.884,1.1395,0.71,0.36
13:47:24,4.884,1.1393,0.68,0.35
13:47:25,4.884,1.1474,0.63,0.32
13:47:26,4.884,1.1478,0.71,0.36
13:47:27,4.884,1.1479,0.71,0.36
13:47:28,4.881,1.1475,0.71,0.36
13:47:29,4.882,1.1473,0.71,0.36
13:47:30,4.882,1.1477,0.71,0.36
13:47:31,4.882,1.1473,0.71,0.36
13:47:32,4.883,1.147,0.69,0.35
13:47:33,4.884,1.147,0.65,0.33
13:47:34,4.884,1.147,0.71,0.37
13:47:35,4.884,1.1431,0.71,0.36
13:47:36,4.884,1.1393,0.71,0.36
13:47:37,4.884,1.1429,0.67,0.34
13:47:38,4.884,1.147,0.58,0.3
13:47:39,4.884,1.1474,0.71,0.36
13:47:40,4.884,1.1464,0.71,0.36
13:47:41,4.881,1.1467,0.71,0.36
13:47:42,4.882,1.1482,0.67,0.36
13:47:43,4.882,1.1482,0.71,0.36
13:47:44,4.882,1.1484,0.7,0.36
13:47:45,4.884,1.1484,0.68,0.34
13:47:46,4.885,1.1484,0.71,0.37
13:47:47,4.884,1.1483,0.71,0.36
13:47:48,4.885,1.1423,0.71,0.36
13:47:49,4.884,1.1422,0.7,0.36
13:47:50,4.885,1.1419,0.63,0.33
13:47:51,4.885,1.1476,0.71,0.36
13:47:52,4.885,1.149,0.71,0.36
13:47:53,4.884,1.1491,0.71,0.37
13:47:54,4.882,1.1508,0.71,0.37
13:47:55,4.882,1.1494,0.7,0.49
13:47:56,4.882,1.1504,0.7,0.48
13:47:57,4.882,1.15,0.7,0.45
13:47:58,4.884,1.1488,0.63,0.33
13:47:59,4.884,1.15,0.7,0.43
13:48:00,4.884,1.15,0.7,0.49
13:48:01,4.885,1.1476,0.71,0.49
13:48:02,4.885,1.1443,0.69,0.47
13:48:03,4.885,1.1457,0.7,0.39
13:48:04,4.885,1.1417,0.7,0.41
13:48:05,4.885,1.1492,0.68,0.38
13:48:06,4.885,1.1489,0.71,0.49
13:48:07,4.884,1.1489,0.71,0.49
13:48:08,4.883,1.1487,0.7,0.48
13:48:09,4.882,1.1485,0.7,0.48
13:48:10,4.882,1.1483,0.66,0.35
13:48:11,4.885,1.1494,0.59,0.31
13:48:12,4.885,1.1494,0.71,0.49
13:48:13,4.885,1.1474,0.7,0.49
13:48:14,4.885,1.1453,0.7,0.48
13:48:15,4.885,1.1431,0.67,0.46
13:48:16,4.885,1.1428,0.7,0.48
13:48:17,4.885,1.1445,0.69,0.39
13:48:18,4.885,1.1496,0.67,0.36
13:48:19,4.885,1.1493,0.71,0.49
13:48:20,4.884,1.1493,0.7,0.49
13:48:21,4.883,1.149,0.7,0.48
13:48:22,4.883,1.149,0.7,0.43
13:48:23,4.882,1.1493,0.7,0.42
13:48:24,4.883,1.1492,0.7,0.43
13:48:25,4.885,1.1493,0.7,0.4
13:48:26,4.885,1.1493,0.7,0.48
13:48:27,4.885,1.1491,0.69,0.47
13:48:28,4.885,1.1429,0.65,0.46
13:48:29,4.885,1.1426,0.7,0.46
13:48:30,4.885,1.1415,0.7,0.49
13:48:31,4.885,1.1425,0.71,0.49
13:48:32,4.885,1.1445,0.7,0.43
13:48:33,4.885,1.1492,0.7,0.41
13:48:34,4.885,1.1494,0.7,0.48
13:48:35,4.884,1.1493,0.7,0.41
13:48:36,4.882,1.1495,0.7,0.42
13:48:37,4.883,1.149,0.7,0.49
13:48:38,4.882,1.1493,0.69,0.38
13:48:39,4.885,1.148,0.68,0.34
13:48:40,4.884,1.148,0.7,0.36
13:48:41,4.884,1.1461,0.71,0.36
13:48:42,4.884,1.1417,0.71,0.36
13:48:43,4.885,1.1418,0.71,0.36
13:48:44,4.885,1.142,0.71,0.37
13:48:45,4.884,1.1461,0.71,0.36
13:48:46,4.884,1.1423,0.7,0.36
13:48:47,4.884,1.1476,0.67,0.34
13:48:48,4.884,1.1478,0.7,0.36
13:48:49,4.884,1.1478,0.71,0.36
13:48:50,4.883,1.1488,0.71,0.36
13:48:51,4.881,1.149,0.71,0.36
13:48:52,4.882,1.1487,0.65,0.33
13:48:53,4.885,1.1486,0.71,0.36
13:48:54,4.884,1.1486,0.71,0.36
13:48:55,4.884,1.1466,0.71,0.36
13:48:56,4.884,1.1421,0.71,0.36
13:48:57,4.884,1.1419,0.71,0.36
13:48:58,4.884,1.142,0.71,0.36
13:48:59,4.884,1.1418,0.71,0.36
13:49:00,4.884,1.1403,0.65,0.33
13:49:01,4.884,1.1476,0.71,0.36
13:49:02,4.884,1.1476,0.71,0.36
13:49:03,4.883,1.1473,0.71,0.36
13:49:04,4.881,1.1468,0.71,0.36
13:49:05,4.881,1.1468,0.72,0.37
13:49:06,4.881,1.1468,0.7,0.42
13:49:07,4.881,1.1465,0.68,0.38
13:49:08,4.884,1.1465,0.65,0.34
13:49:09,4.884,1.1465,0.71,0.48
13:49:10,4.884,1.1451,0.71,0.46
13:49:11,4.884,1.1411,0.71,0.36
13:49:12,4.884,1.1397,0.71,0.36
13:49:13,4.884,1.1449,0.67,0.36
13:49:14,4.884,1.1411,0.71,0.36
13:49:15,4.884,1.1472,0.69,0.38
13:49:16,4.884,1.1476,0.7,0.49
13:49:17,4.884,1.1476,0.71,0.49
13:49:18,4.881,1.1476,0.71,0.49
13:49:19,4.882,1.1478,0.7,0.48
13:49:20,4.882,1.1481,0.7,0.47
13:49:21,4.882,1.1482,0.7,0.42
13:49:23,4.882,1.1485,0.7,0.43
13:49:24,4.884,1.1483,0.69,0.39
13:49:25,4.884,1.1483,0.71,0.49
13:49:26,4.884,1.1464,0.7,0.48
13:49:27,4.884,1.1421,0.7,0.49
13:49:28,4.884,1.142,0.7,0.47
13:49:29,4.885,1.1423,0.7,0.45
13:49:30,4.884,1.1423,0.63,0.34
13:49:31,4.884,1.149,0.71,0.36
13:49:32,4.884,1.1491,0.71,0.36
13:49:33,4.884,1.1488,0.71,0.36
13:49:34,4.882,1.1485,0.7,0.36
13:49:35,4.881,1.1482,0.71,0.35
13:49:36,4.881,1.148,0.71,0.36
13:49:37,4.884,1.148,0.68,0.38
13:49:38,4.884,1.148,0.71,0.49
13:49:39,4.884,1.1459,0.69,0.48
13:49:40,4.884,1.1423,0.7,0.48
13:49:41,4.884,1.1439,0.7,0.46
13:49:42,4.884,1.1411,0.7,0.43
13:49:43,4.884,1.1415,0.71,0.48
